"standard_region_code","municipality_name","municipality_romaji","prefecture_code","prefecture_name"
"15204","三条市","SANJO SHI","15","新潟県"
"15205","柏崎市","KASHIWAZAKI SHI","15","新潟県"
"15206","新発田市","SHIBATA SHI","15","新潟県"
"15208","小千谷市","OJIYA SHI","15","新潟県"
"15209","加茂市","KAMO SHI","15","新潟県"
"15210","十日町市","TOKAMACHI SHI","15","新潟県"
"15211","見附市","MITSUKE SHI","15","新潟県"
"15212","村上市","MURAKAMI SHI","15","新潟県"
"15213","燕市","TSUBAME SHI","15","新潟県"
"15216","糸魚川市","ITOIGAWA SHI","15","新潟県"
"15217","妙高市","MYOKO SHI","15","新潟県"
"15218","五泉市","GOSEN SHI","15","新潟県"
"15222","上越市","JOETSU SHI","15","新潟県"
"15223","阿賀野市","AGANO SHI","15","新潟県"
"15224","佐渡市","SADO SHI","15","新潟県"
"15225","魚沼市","UONUMA SHI","15","新潟県"
"15226","南魚沼市","MINAMIUONUMA SHI","15","新潟県"
"15227","胎内市","TAINAI SHI","15","新潟県"
"15307","北蒲原郡聖籠町","KITAKAMBARA GUN SEIRO MACHI","15","新潟県"
"15342","西蒲原郡弥彦村","NISHIKAMBARA GUN YAHIKO MURA","15","新潟県"
"15361","南蒲原郡田上町","MINAMIKAMBARA GUN TAGAMI MACHI","15","新潟県"
"15385","東蒲原郡阿賀町","HIGASHIKAMBARA GUN AGA MACHI","15","新潟県"
"15405","三島郡出雲崎町","SANTO GUN IZUMOZAKI MACHI","15","新潟県"
"15461","南魚沼郡湯沢町","MINAMIUONUMA GUN YUZAWA MACHI","15","新潟県"
"15482","中魚沼郡津南町","NAKAUONUMA GUN TSUNAN MACHI","15","新潟県"
"15504","刈羽郡刈羽村","KARIWA GUN KARIWA MURA","15","新潟県"
"15581","岩船郡関川村","IWAFUNE GUN SEKIKAWA MURA","15","新潟県"
"15586","岩船郡粟島浦村","IWAFUNE GUN AWASHIMAURA MURA","15","新潟県"
"16201","富山市","TOYAMA SHI","16","富山県"
"16202","高岡市","TAKAOKA SHI","16","富山県"
"16204","魚津市","UOZU SHI","16","富山県"
"16205","氷見市","HIMI SHI","16","富山県"
"16206","滑川市","NAMERIKAWA SHI","16","富山県"
"16207","黒部市","KUROBE SHI","16","富山県"
"16208","砺波市","TONAMI SHI","16","富山県"
"16209","小矢部市","OYABE SHI","16","富山県"
"16210","南砺市","NANTO SHI","16","富山県"
"16211","射水市","IMIZU SHI","16","富山県"
"16321","中新川郡舟橋村","NAKANIIKAWA GUN FUNAHASHI MURA","16","富山県"
"16322","中新川郡上市町","NAKANIIKAWA GUN KAMIICHI MACHI","16","富山県"
"16323","中新川郡立山町","NAKANIIKAWA GUN TATEYAMA MACHI","16","富山県"
"16342","下新川郡入善町","SHIMONIIKAWA GUN NYUZEN MACHI","16","富山県"
"16343","下新川郡朝日町","SHIMONIIKAWA GUN ASAHI MACHI","16","富山県"
"17201","金沢市","KANAZAWA SHI","17","石川県"
"17202","七尾市","NANAO SHI","17","石川県"
"17203","小松市","KOMATSU SHI","17","石川県"
"17204","輪島市","WAJIMA SHI","17","石川県"
"17205","珠洲市","SUZU SHI","17","石川県"
"17206","加賀市","KAGA SHI","17","石川県"
"17207","羽咋市","HAKUI SHI","17","石川県"
"17209","かほく市","KAHOKU SHI","17","石川県"
"17210","白山市","HAKUSAN SHI","17","石川県"
"17211","能美市","NOMI SHI","17","石川県"
"17212","野々市市","NONOICHI SHI","17","石川県"
"17324","能美郡川北町","NOMI GUN KAWAKITA MACHI","17","石川県"
"17361","河北郡津幡町","KAHOKU GUN TSUBATA MACHI","17","石川県"
"17365","河北郡内灘町","KAHOKU GUN UCHINADA MACHI","17","石川県"
"17384","羽咋郡志賀町","HAKUI GUN SHIKA MACHI","17","石川県"
"17386","羽咋郡宝達志水町","HAKUI GUN HODATSUSHIMIZU CHO","17","石川県"
"17407","鹿島郡中能登町","KASHIMA GUN NAKANOTO MACHI","17","石川県"
"17461","鳳珠郡穴水町","HOSU GUN ANAMIZU MACHI","17","石川県"
"17463","鳳珠郡能登町","HOSU GUN NOTO CHO","17","石川県"
"18201","福井市","FUKUI SHI","18","福井県"
"18202","敦賀市","TSURUGA SHI","18","福井県"
"18204","小浜市","OBAMA SHI","18","福井県"
"18205","大野市","ONO SHI","18","福井県"
"18206","勝山市","KATSUYAMA SHI","18","福井県"
"18207","鯖江市","SABAE SHI","18","福井県"
"18208","あわら市","AWARA SHI","18","福井県"
"18209","越前市","ECHIZEN SHI","18","福井県"
"18210","坂井市","SAKAI SHI","18","福井県"
"18322","吉田郡永平寺町","YOSHIDA GUN EIHEIJI CHO","18","福井県"
"18382","今立郡池田町","IMADATE GUN IKEDA CHO","18","福井県"
"18404","南条郡南越前町","NANJO GUN MINAMIECHIZEN CHO","18","福井県"
"18423","丹生郡越前町","NYU GUN ECHIZEN CHO","18","福井県"
"18442","三方郡美浜町","MIKATA GUN MIHAMA CHO","18","福井県"
"18481","大飯郡高浜町","OI GUN TAKAHAMA CHO","18","福井県"
"18483","大飯郡おおい町","OI GUN OI CHO","18","福井県"
"18501","三方上中郡若狭町","MIKATAKAMINAKA GUN WAKASA CHO","18","福井県"
"19201","甲府市","KOFU SHI","19","山梨県"
"19202","富士吉田市","FUJIYOSHIDA SHI","19","山梨県"
"19204","都留市","TSURU SHI","19","山梨県"
"19205","山梨市","YAMANASHI SHI","19","山梨県"
"19206","大月市","OTSUKI SHI","19","山梨県"
"19207","韮崎市","NIRASAKI SHI","19","山梨県"
"19208","南アルプス市","MINAMIARUPUSU SHI","19","山梨県"
"19209","北杜市","HOKUTO SHI","19","山梨県"
"19210","甲斐市","KAI SHI","19","山梨県"
"19211","笛吹市","FUEFUKI SHI","19","山梨県"
"19212","上野原市","UENOHARA SHI","19","山梨県"
"19213","甲州市","KOSHU SHI","19","山梨県"
"19214","中央市","CHUO SHI","19","山梨県"
"19346","西八代郡市川三郷町","NISHIYATSUSHIRO GUN ICHIKAWAMISATO","19","山梨県"
"19364","南巨摩郡早川町","MINAMIKOMA GUN HAYAKAWA CHO","19","山梨県"
"19365","南巨摩郡身延町","MINAMIKOMA GUN MINOBU CHO","19","山梨県"
"19366","南巨摩郡南部町","MINAMIKOMA GUN NAMBU CHO","19","山梨県"
"19368","南巨摩郡富士川町","MINAMIKOMA GUN FUJIKAWA CHO","19","山梨県"
"19384","中巨摩郡昭和町","NAKAKOMA GUN SHOWA CHO","19","山梨県"
"19422","南都留郡道志村","MINAMITSURU GUN DOSHI MURA","19","山梨県"
"19423","南都留郡西桂町","MINAMITSURU GUN NISHIKATSURA CHO","19","山梨県"
"19424","南都留郡忍野村","MINAMITSURU GUN OSHINO MURA","19","山梨県"
"19425","南都留郡山中湖村","MINAMITSURU GUN YAMANAKAKO MURA","19","山梨県"
"19429","南都留郡鳴沢村","MINAMITSURU GUN NARUSAWA MURA","19","山梨県"
"19430","南都留郡富士河口湖町","MINAMITSURU GUN FUJIKAWAGUCHIKO MAC","19","山梨県"
"19442","北都留郡小菅村","KITATSURU GUN KOSUGE MURA","19","山梨県"
"19443","北都留郡丹波山村","KITATSURU GUN TABAYAMA MURA","19","山梨県"
"20201","長野市","NAGANO SHI","20","長野県"
"20202","松本市","MATSUMOTO SHI","20","長野県"
"20203","上田市","UEDA SHI","20","長野県"
"20204","岡谷市","OKAYA SHI","20","長野県"
"20205","飯田市","IIDA SHI","20","長野県"
"20206","諏訪市","SUWA SHI","20","長野県"
"20207","須坂市","SUZAKA SHI","20","長野県"
"20208","小諸市","KOMORO SHI","20","長野県"
"20209","伊那市","INA SHI","20","長野県"
"20210","駒ヶ根市","KOMAGANE SHI","20","長野県"
"20211","中野市","NAKANO SHI","20","長野県"
"20212","大町市","OMACHI SHI","20","長野県"
"20213","飯山市","IIYAMA SHI","20","長野県"
"20214","茅野市","CHINO SHI","20","長野県"
"20215","塩尻市","SHIOJIRI SHI","20","長野県"
"20217","佐久市","SAKU SHI","20","長野県"
"20218","千曲市","CHIKUMA SHI","20","長野県"
"20219","東御市","TOMI SHI","20","長野県"
"20220","安曇野市","AZUMINO SHI","20","長野県"
"20303","南佐久郡小海町","MINAMISAKU GUN KOMI MACHI","20","長野県"
"20304","南佐久郡川上村","MINAMISAKU GUN KAWAKAMI MURA","20","長野県"
"20305","南佐久郡南牧村","MINAMISAKU GUN MINAMIMAKI MURA","20","長野県"
"20306","南佐久郡南相木村","MINAMISAKU GUN MINAMIAIKI MURA","20","長野県"
"20307","南佐久郡北相木村","MINAMISAKU GUN KITAAIKI MURA","20","長野県"
"20309","南佐久郡佐久穂町","MINAMISAKU GUN SAKUHO MACHI","20","長野県"
"20321","北佐久郡軽井沢町","KITASAKU GUN KARUIZAWA MACHI","20","長野県"
"20323","北佐久郡御代田町","KITASAKU GUN MIYOTA MACHI","20","長野県"
"20324","北佐久郡立科町","KITASAKU GUN TATESHINA MACHI","20","長野県"
"20349","小県郡青木村","CHIISAGATA GUN AOKI MURA","20","長野県"
"20350","小県郡長和町","CHIISAGATA GUN NAGAWA MACHI","20","長野県"
"20361","諏訪郡下諏訪町","SUWA GUN SHIMOSUWA MACHI","20","長野県"
"20362","諏訪郡富士見町","SUWA GUN FUJIMI MACHI","20","長野県"
"20363","諏訪郡原村","SUWA GUN HARA MURA","20","長野県"
"20382","上伊那郡辰野町","KAMIINA GUN TATSUNO MACHI","20","長野県"
"20383","上伊那郡箕輪町","KAMIINA GUN MINOWA MACHI","20","長野県"
"20384","上伊那郡飯島町","KAMIINA GUN IIJIMA MACHI","20","長野県"
"20385","上伊那郡南箕輪村","KAMIINA GUN MINAMIMINOWA MURA","20","長野県"
"20386","上伊那郡中川村","KAMIINA GUN NAKAGAWA MURA","20","長野県"
"20388","上伊那郡宮田村","KAMIINA GUN MIYADA MURA","20","長野県"
"20402","下伊那郡松川町","SHIMOINA GUN MATSUKAWA MACHI","20","長野県"
"20403","下伊那郡高森町","SHIMOINA GUN TAKAMORI MACHI","20","長野県"
"20404","下伊那郡阿南町","SHIMOINA GUN ANAN CHO","20","長野県"
"20407","下伊那郡阿智村","SHIMOINA GUN ACHI MURA","20","長野県"
"20409","下伊那郡平谷村","SHIMOINA GUN HIRAYA MURA","20","長野県"
"20410","下伊那郡根羽村","SHIMOINA GUN NEBA MURA","20","長野県"
"20411","下伊那郡下條村","SHIMOINA GUN SHIMOJO MURA","20","長野県"
"20412","下伊那郡売木村","SHIMOINA GUN URUGI MURA","20","長野県"
"20413","下伊那郡天龍村","SHIMOINA GUN TENRYU MURA","20","長野県"
"20414","下伊那郡泰阜村","SHIMOINA GUN YASUOKA MURA","20","長野県"
"20415","下伊那郡喬木村","SHIMOINA GUN TAKAGI MURA","20","長野県"
"20416","下伊那郡豊丘村","SHIMOINA GUN TOYOKA MURA","20","長野県"
"20417","下伊那郡大鹿村","SHIMOINA GUN OSHIKA MURA","20","長野県"
"20422","木曽郡上松町","KISO GUN AGEMATSU MACHI","20","長野県"
"20423","木曽郡南木曽町","KISO GUN NAGISO MACHI","20","長野県"
"20425","木曽郡木祖村","KISO GUN KISO MURA","20","長野県"
"20429","木曽郡王滝村","KISO GUN OTAKI MURA","20","長野県"
"20430","木曽郡大桑村","KISO GUN OKUWA MURA","20","長野県"
"20432","木曽郡木曽町","KISO GUN KISO MACHI","20","長野県"
"20446","東筑摩郡麻績村","HIGASHICHIKUMA GUN OMI MURA","20","長野県"
"20448","東筑摩郡生坂村","HIGASHICHIKUMA GUN IKUSAKA MURA","20","長野県"
"20450","東筑摩郡山形村","HIGASHICHIKUMA GUN YAMAGATA MURA","20","長野県"
"20451","東筑摩郡朝日村","HIGASHICHIKUMA GUN ASAHI MURA","20","長野県"
"20452","東筑摩郡筑北村","HIGASHICHIKUMA GUN CHIKUHOKU MURA","20","長野県"
"20481","北安曇郡池田町","KITAAZUMI GUN IKEDA MACHI","20","長野県"
"20482","北安曇郡松川村","KITAAZUMI GUN MATSUKAWA MURA","20","長野県"
"20485","北安曇郡白馬村","KITAAZUMI GUN HAKUBA MURA","20","長野県"
"20486","北安曇郡小谷村","KITAAZUMI GUN OTARI MURA","20","長野県"
"20521","埴科郡坂城町","HANISHINA GUN SAKAKI MACHI","20","長野県"
"20541","上高井郡小布施町","KAMITAKAI GUN OBUSE MACHI","20","長野県"
"20543","上高井郡高山村","KAMITAKAI GUN TAKAYAMA MURA","20","長野県"
"20561","下高井郡山ノ内町","SHIMOTAKAI GUN YAMANOCHI MACHI","20","長野県"
"20562","下高井郡木島平村","SHIMOTAKAI GUN KIJIMADAIRA MURA","20","長野県"
"20563","下高井郡野沢温泉村","SHIMOTAKAI GUN NOZAWAONSEN MURA","20","長野県"
"20583","上水内郡信濃町","KAMIMINOCHI GUN SHINANO MACHI","20","長野県"
"20588","上水内郡小川村","KAMIMINOCHI GUN OGAWA MURA","20","長野県"
"20590","上水内郡飯綱町","KAMIMINOCHI GUN IIZUNA MACHI","20","長野県"
"20602","下水内郡栄村","SHIMOMINOCHI GUN SAKAE MURA","20","長野県"
"21201","岐阜市","GIFU SHI","21","岐阜県"
"21202","大垣市","OGAKI SHI","21","岐阜県"
"21203","高山市","TAKAYAMA SHI","21","岐阜県"
"21204","多治見市","TAJIMI SHI","21","岐阜県"
"21205","関市","SEKI SHI","21","岐阜県"
"21206","中津川市","NAKATSUGAWA SHI","21","岐阜県"
"21207","美濃市","MINO SHI","21","岐阜県"
"21208","瑞浪市","MIZUNAMI SHI","21","岐阜県"
"21209","羽島市","HASHIMA SHI","21","岐阜県"
"21210","恵那市","ENA SHI","21","岐阜県"
"21211","美濃加茂市","MINOKAMO SHI","21","岐阜県"
"21212","土岐市","TOKI SHI","21","岐阜県"
"21213","各務原市","KAKAMIGAHARA SHI","21","岐阜県"
"21214","可児市","KANI SHI","21","岐阜県"
"21215","山県市","YAMAGATA SHI","21","岐阜県"
"21216","瑞穂市","MIZUHO SHI","21","岐阜県"
"21217","飛騨市","HIDA SHI","21","岐阜県"
"21218","本巣市","MOTOSU SHI","21","岐阜県"
"21219","郡上市","GUJO SHI","21","岐阜県"
"21220","下呂市","GERO SHI","21","岐阜県"
"21221","海津市","KAIZU SHI","21","岐阜県"
"21302","羽島郡岐南町","HASHIMA GUN GINAN CHO","21","岐阜県"
"21303","羽島郡笠松町","HASHIMA GUN KASAMATSU CHO","21","岐阜県"
"21341","養老郡養老町","YORO GUN YORO CHO","21","岐阜県"
"21361","不破郡垂井町","FUWA GUN TARUI CHO","21","岐阜県"
"21362","不破郡関ケ原町","FUWA GUN SEKIGAHARA CHO","21","岐阜県"
"21381","安八郡神戸町","AMPACHI GUN GODO CHO","21","岐阜県"
"21382","安八郡輪之内町","AMPACHI GUN WANOCHI CHO","21","岐阜県"
"21383","安八郡安八町","AMPACHI GUN AMPACHI CHO","21","岐阜県"
"21401","揖斐郡揖斐川町","IBI GUN IBIGAWA CHO","21","岐阜県"
"21403","揖斐郡大野町","IBI GUN ONO CHO","21","岐阜県"
"21404","揖斐郡池田町","IBI GUN IKEDA CHO","21","岐阜県"
"21421","本巣郡北方町","MOTOSU GUN KITAGATA CHO","21","岐阜県"
"21501","加茂郡坂祝町","KAMO GUN SAKAHOGI CHO","21","岐阜県"
"21502","加茂郡富加町","KAMO GUN TOMIKA CHO","21","岐阜県"
"21503","加茂郡川辺町","KAMO GUN KAWABE CHO","21","岐阜県"
"21504","加茂郡七宗町","KAMO GUN HICHISO CHO","21","岐阜県"
"21505","加茂郡八百津町","KAMO GUN YAOTSU CHO","21","岐阜県"
"21506","加茂郡白川町","KAMO GUN SHIRAKAWA CHO","21","岐阜県"
"21507","加茂郡東白川村","KAMO GUN HIGASHISHIRAKAWA MURA","21","岐阜県"
"21521","可児郡御嵩町","KANI GUN MITAKE CHO","21","岐阜県"
"21604","大野郡白川村","ONO GUN SHIRAKAWA MURA","21","岐阜県"
"22101","静岡市葵区","SHIZUOKA SHI AOI KU","22","静岡県"
"22102","静岡市駿河区","SHIZUOKA SHI SURUGA KU","22","静岡県"
"22103","静岡市清水区","SHIZUOKA SHI SHIMIZU KU","22","静岡県"
"22131","浜松市中区","HAMAMATSU SHI NAKA KU","22","静岡県"
"22132","浜松市東区","HAMAMATSU SHI HIGASHI KU","22","静岡県"
"22133","浜松市西区","HAMAMATSU SHI NISHI KU","22","静岡県"
"22134","浜松市南区","HAMAMATSU SHI MINAMI KU","22","静岡県"
"22135","浜松市北区","HAMAMATSU SHI KITA KU","22","静岡県"
"22136","浜松市浜北区","HAMAMATSU SHI HAMAKITA KU","22","静岡県"
"22137","浜松市天竜区","HAMAMATSU SHI TENRYU KU","22","静岡県"
"22203","沼津市","NUMAZU SHI","22","静岡県"
"22205","熱海市","ATAMI SHI","22","静岡県"
"22206","三島市","MISHIMA SHI","22","静岡県"
"22207","富士宮市","FUJINOMIYA SHI","22","静岡県"
"22208","伊東市","ITO SHI","22","静岡県"
"22209","島田市","SHIMADA SHI","22","静岡県"
"22210","富士市","FUJI SHI","22","静岡県"
"22211","磐田市","IWATA SHI","22","静岡県"
"22212","焼津市","YAIZU SHI","22","静岡県"
"22213","掛川市","KAKEGAWA SHI","22","静岡県"
"22214","藤枝市","FUJIEDA SHI","22","静岡県"
"22215","御殿場市","GOTEMBA SHI","22","静岡県"
"22216","袋井市","FUKUROI SHI","22","静岡県"
"22219","下田市","SHIMODA SHI","22","静岡県"
"22220","裾野市","SUSONO SHI","22","静岡県"
"22221","湖西市","KOSAI SHI","22","静岡県"
"22222","伊豆市","IZU SHI","22","静岡県"
"22223","御前崎市","OMAEZAKI SHI","22","静岡県"
"22224","菊川市","KIKUGAWA SHI","22","静岡県"
"22225","伊豆の国市","IZUNOKUNI SHI","22","静岡県"
"22226","牧之原市","MAKINOHARA SHI","22","静岡県"
"22301","賀茂郡東伊豆町","KAMO GUN HIGASHIIZU CHO","22","静岡県"
"22302","賀茂郡河津町","KAMO GUN KAWAZU CHO","22","静岡県"
"22304","賀茂郡南伊豆町","KAMO GUN MINAMIIZU CHO","22","静岡県"
"22305","賀茂郡松崎町","KAMO GUN MATSUZAKI CHO","22","静岡県"
"22306","賀茂郡西伊豆町","KAMO GUN NISHIIZU CHO","22","静岡県"
"22325","田方郡函南町","TAGATA GUN KANNAMI CHO","22","静岡県"
"22341","駿東郡清水町","SUNTO GUN SHIMIZU CHO","22","静岡県"
"22342","駿東郡長泉町","SUNTO GUN NAGAIZUMI CHO","22","静岡県"
"22344","駿東郡小山町","SUNTO GUN OYAMA CHO","22","静岡県"
"22424","榛原郡吉田町","HAIBARA GUN YOSHIDA CHO","22","静岡県"
"22429","榛原郡川根本町","HAIBARA GUN KAWANEHON CHO","22","静岡県"
"22461","周智郡森町","SHUCHI GUN MORI MACHI","22","静岡県"
"23101","名古屋市千種区","NAGOYA SHI CHIKUSA KU","23","愛知県"
"23102","名古屋市東区","NAGOYA SHI HIGASHI KU","23","愛知県"
"23103","名古屋市北区","NAGOYA SHI KITA KU","23","愛知県"
"23104","名古屋市西区","NAGOYA SHI NISHI KU","23","愛知県"
"23105","名古屋市中村区","NAGOYA SHI NAKAMURA KU","23","愛知県"
"23106","名古屋市中区","NAGOYA SHI NAKA KU","23","愛知県"
"23107","名古屋市昭和区","NAGOYA SHI SHOWA KU","23","愛知県"
"23108","名古屋市瑞穂区","NAGOYA SHI MIZUHO KU","23","愛知県"
"23109","名古屋市熱田区","NAGOYA SHI ATSUTA KU","23","愛知県"
"23110","名古屋市中川区","NAGOYA SHI NAKAGAWA KU","23","愛知県"
"23111","名古屋市港区","NAGOYA SHI MINATO KU","23","愛知県"
"23112","名古屋市南区","NAGOYA SHI MINAMI KU","23","愛知県"
"23113","名古屋市守山区","NAGOYA SHI MORIYAMA KU","23","愛知県"
"23114","名古屋市緑区","NAGOYA SHI MIDORI KU","23","愛知県"
"23115","名古屋市名東区","NAGOYA SHI MEITO KU","23","愛知県"
"23116","名古屋市天白区","NAGOYA SHI TEMPAKU KU","23","愛知県"
"23201","豊橋市","TOYOHASHI SHI","23","愛知県"
"23202","岡崎市","OKAZAKI SHI","23","愛知県"
"23203","一宮市","ICHINOMIYA SHI","23","愛知県"
"23204","瀬戸市","SETO SHI","23","愛知県"
"23205","半田市","HANDA SHI","23","愛知県"
"23206","春日井市","KASUGAI SHI","23","愛知県"
"23207","豊川市","TOYOKAWA SHI","23","愛知県"
"23208","津島市","TSUSHIMA SHI","23","愛知県"
"23209","碧南市","HEKINAN SHI","23","愛知県"
"23210","刈谷市","KARIYA SHI","23","愛知県"
"23211","豊田市","TOYOTA SHI","23","愛知県"
"23212","安城市","ANJO SHI","23","愛知県"
"23213","西尾市","NISHIO SHI","23","愛知県"
"23214","蒲郡市","GAMAGORI SHI","23","愛知県"
"23215","犬山市","INUYAMA SHI","23","愛知県"
"23216","常滑市","TOKONAME SHI","23","愛知県"
"23217","江南市","KONAN SHI","23","愛知県"
"23219","小牧市","KOMAKI SHI","23","愛知県"
"23220","稲沢市","INAZAWA SHI","23","愛知県"
"23221","新城市","SHINSHIRO SHI","23","愛知県"
"23222","東海市","TOKAI SHI","23","愛知県"
"23223","大府市","OBU SHI","23","愛知県"
"23224","知多市","CHITA SHI","23","愛知県"
"23225","知立市","CHIRYU SHI","23","愛知県"
"23226","尾張旭市","OWARIASAHI SHI","23","愛知県"
"23227","高浜市","TAKAHAMA SHI","23","愛知県"
